池州市,安徽迈思特轴承有限公司,普工,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘5人,2K-3K
池州市贵池区,池州市勇迅信息咨询有限公司,电话客服、销售,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘5人,5K-8K
池州市贵池区,远博科技软件咨询服务中心,软件实施工程师,学历不限 / 经验不限 / 性别男 / 18～40岁,招聘3人,2K-6K
池州市贵池区,远博科技软件咨询服务中心,销售代表,大专 / 经验不限 / 性别不限 / 18～35岁,招聘5人,2K-8K
池州市贵池区,远博科技软件咨询服务中心,销售顾问,大专 / 经验2年以上 / 性别不限 / 20～40岁,招聘3人,3K-8K
池州市贵池区,池州市华奥汽车销售服务有限公司,高级维修技师,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘2人,面议
池州市青阳县,池州华为授权体验店,青阳县电信营业厅店长,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘2人,3K-8K
池州市,安徽铭辉建筑工程有限公司,出纳,大专 / 经验2年以上 / 性别不限 / 年龄不限,招聘1人,3K-5K
池州市,池州正建工程管理服务有限公司,总代,大专 / 经验2年以上 / 性别男 / 25～55岁,招聘5人,薪资面议
池州市贵池区,安徽铭辉建筑工程有限公司,造价师,大专 / 经验3年以上 / 性别不限 / 年龄不限,招聘2人,4K-5K
池州市贵池区,安徽齐山房地产开发有限责任公司,水电工程师,本科 / 经验3年以上 / 性别男 / 年龄不限,招聘1人,薪资面议
池州市,安徽海纳德气体设备有限公司,技术人员,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘9人,5K-10K
池州市贵池区,小萌星主持培训中心,口才老师,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘2人,薪资面议
池州市,池州山立分子筛有限公司,技术员,高中 / 经验不限 / 性别不限 / 29～40岁,招聘1人,面议
池州市,安徽铭辉建筑工程有限公司,二级建造师（房建、市政、机电）,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘9人,薪资面议
池州市贵池区,池州宏腾汽车销售有限公司,销售代表,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘3人,2K-10K
池州市,安徽迈思特轴承有限公司,操作工,学历不限 / 经验2年以上 / 性别不限 / 22岁以上,招聘10人,薪资面议
池州市贵池区,尚好大药房连锁有限公司,门店营业员,高中 / 经验不限 / 性别不限 / 年龄不限,招聘5人,2K-3K
池州市,尚好大药房连锁有限公司,营业员(中药学专业),高中 / 经验2年以上 / 性别女 / 25～45岁,招聘6人,面议
池州市贵池区,尚好大药房连锁有限公司,医师,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘若干人,3K-4K
池州市贵池区,池州妍宝电子商务有限公司,高薪招销售精英,大专 / 经验2年以上 / 性别不限 / 18～25岁,招聘20人,3K-60K
池州市,尚好大药房连锁有限公司,店长,高中 / 经验5年以上 / 性别女 / 27岁以上,招聘若干人,3K-4K
池州市,池州市林乐建材销售有限公司,店面销售（店内导购）,高中 / 经验不限 / 性别不限 / 20～45岁,招聘10人,面议
池州市贵池区,池州宏腾汽车销售有限公司,会计,学历不限 / 经验不限 / 性别不限 / 22～45岁,招聘1人,2K-4K
池州市,池州山立分子筛有限公司,普通操作工,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘6人,3K-5K
"合肥市,铜陵市,池州市,黄浦区,杭州市",安徽省萝卜呗呗童装,淘宝、天猫美工,学历不限 / 经验2年以上 / 性别不限 / 年龄不限,招聘1人,6K-8K
池州市贵池区,尚好大药房连锁有限公司,护士,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘若干人,2K-3K
池州市贵池区,哈弗汽车销售服务有限公司,钣金学徒,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘10人,薪资面议
池州市贵池区,尚好大药房连锁有限公司,执业药师,大专 / 经验3年以上 / 性别不限 / 年龄不限,招聘若干人,4K-6K
池州市贵池区,哈弗汽车销售服务有限公司,销售顾问,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘20人,薪资面议
池州市贵池区,江淮汽车销售服务有限公司,汽车销售顾问,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘20人,3K-10K
池州市贵池区,捉鸭记特色餐厅,临时工,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘5人,薪资面议
池州市贵池区,哈弗汽车销售服务有限公司,机修学徒,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘5人,薪资面议
池州市,安徽省建生工程咨询有限公司,造价人员,大专 / 经验3年以上 / 性别不限 / 年龄不限,招聘6人,薪资面议
池州市贵池区,捉鸭记特色餐厅,凉菜员,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘2人,2K-3K
池州市贵池区,捉鸭记特色餐厅,切片工,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘2人,2K-3K
池州市贵池区,捉鸭记特色餐厅,收银员,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘4人,2K-3K
池州市贵池区,捉鸭记特色餐厅,兼职工,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘10人,薪资面议
池州市贵池区,安徽省萝卜呗呗童装,运营总监,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘2人,4K-8K
池州市贵池区,捉鸭记特色餐厅,后厨打杂,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘2人,2K-2K
池州市贵池区,捉鸭记特色餐厅,店长,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘1人,5K-10K
池州市,尚好大药房连锁有限公司,出纳,高中 / 经验不限 / 性别不限 / 年龄不限,招聘1人,2K-3K
池州市贵池区,捉鸭记特色餐厅,厨师,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘1人,4K-5K
池州市贵池区,捉鸭记特色餐厅,厨师学徒,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘5人,3K-4K
池州市贵池区,捉鸭记特色餐厅,主管,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘1人,3K-5K
池州市,池州德特机电设备有限公司,技术员,大专 / 经验1年以上 / 性别不限 / 24岁以上,招聘若干人,3K-5K
池州市,池联科技公司,安装维修工程师,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘5人,2K-5K
池州市贵池区,安徽省萝卜呗呗童装,客服,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘5人,3K-5K
池州市贵池区,江淮汽车销售服务有限公司,客服,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘8人,薪资面议
池州市,安徽省萝卜呗呗童装,服装公司大烫,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘2人,6K-7K
池州市贵池区,池州德特机电设备有限公司,销售经理,大专 / 经验1年以上 / 性别不限 / 年龄不限,招聘若干人,3K-5K
池州市,尚好大药房连锁有限公司,市场销售推广,中专 / 经验4年以上 / 性别不限 / 28～45岁,招聘若干人,4K-5K
池州市贵池区,飞安童电子商务有些公司,缝纫车工,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘10人,5K-6K
池州市青阳县,安徽柯力电气制造有限公司,财务经理,大专 / 经验3年以上 / 性别不限 / 年龄不限,招聘1人,薪资面议
池州市贵池区,飞安童电子商务有些公司,缝纫组长,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘10人,4K-6K
池州市贵池区,安徽省萝卜呗呗童装,销售人员,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘10人,3K-7K
池州市贵池区,安徽省萝卜呗呗童装,机修,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘3人,3K-4K
池州市贵池区,飞安童电子商务有些公司,美工,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘2人,薪资面议
池州市贵池区,安徽省萝卜呗呗童装,天猫运营,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘1人,5K-10K
池州市,安徽天平税务师事务所,房地产评估主管,大专 / 经验2年以上 / 性别不限 / 年龄不限,招聘2人,面议
池州市贵池区,池州市吉祥汽车销售服务有限公司,钣金中工,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘2人,薪资面议
池州市贵池区,池州山立分子筛有限公司,工厂管理,大专 / 经验3年以上 / 性别不限 / 年龄不限,招聘3人,薪资面议
池州市贵池区,池州市吉祥汽车销售服务有限公司,汽车销售顾问,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘5人,薪资面议
池州市贵池区,池州市吉祥汽车销售服务有限公司,渠道经理（江铃）,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘2人,薪资面议
池州市,安徽天平税务师事务所,审计主管/助理,大专 / 经验3年以上 / 性别不限 / 35岁以下,招聘2人,薪资面议
池州市贵池区,安徽艾可蓝节能环保科技有限公司,机械工程师,学历不限 / 经验1年以上 / 性别不限 / 年龄不限,招聘2人,薪资面议
池州市,九华股份缆车公司,电气、机械人员,本科 / 经验不限 / 性别男 / 28岁以下,招聘3人,面议
池州市贵池区,池州市吉祥汽车销售服务有限公司,钣金大工,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘3人,薪资面议
池州市,池联科技公司,办公室人员,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘2人,2K-3K
池州市贵池区,池联科技公司,办公室人员,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘1人,2K-3K
池州市贵池区,池州市吉祥汽车销售服务有限公司,大客户经理（江铃）,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘2人,薪资面议
池州市,池州元泉瑜伽养生会馆,销售顾问,大专 / 经验2年以上 / 性别不限 / 年龄不限,招聘10人,薪资面议
池州市,池州元泉瑜伽养生会馆,前台接待,大专 / 经验1年以上 / 性别女 / 年龄不限,招聘2人,薪资面议
池州市贵池区,安徽我爱我树网络科技有限公司,市场运营主管,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘2人,薪资面议
池州市,池州元泉瑜伽养生会馆,瑜伽教练,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘2人,薪资面议
"浙江省,合肥市,铜陵市,池州市,黄浦区",安徽省萝卜呗呗童装,市场销售经理,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘若干人,薪资面议
池州市贵池区,安徽省萝卜呗呗童装,缝纫机机修,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘2人,3K-4K
池州市,安徽省萝卜呗呗童装,样衣工,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘2人,2K-4K
池州市贵池区,池州联丰地板专卖店,前台接待,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘3人,2K-8K
池州市青阳县,安徽柯力电气制造有限公司,自动化工程师,本科 / 经验3年以上 / 性别不限 / 年龄不限,招聘1人,薪资面议
池州市贵池区,安徽我爱我树网络科技有限公司,人事专员,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘2人,薪资面议
池州市,安徽海纳德气体设备有限公司,电焊工,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘5人,5K-8K
池州市贵池区,御秀软装墙布窗帘,店内导购（店面销售）,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘5人,2K-5K
池州市贵池区,御秀软装墙布窗帘,市场经理,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘5人,2K-8K
池州市贵池区,捉鸭记特色餐厅,水吧员,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘2人,2K-3K
池州市贵池区,安徽我爱我树网络科技有限公司,客服,学历不限 / 经验不限 / 性别女 / 20～28岁,招聘4人,2K-3K
池州市,安徽省萝卜呗呗童装,高薪诚聘美工,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘2人,4K-6K
贵池区,逆时光美容会所,带薪学徒,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘3人,1K-2K
贵池区,逆时光美容会所,美容顾问,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘6人,4K-12K
池州市,池联科技公司,计算机网络工程师,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘5人,2K-5K
贵池区,逆时光美容会所,美容美体师,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘6人,3K-12K
池州市贵池区,安徽省萝卜呗呗童装,运营,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘5人,薪资面议
贵池区,龙美美容中心,美容师,学历不限 / 经验不限 / 性别不限 / 50岁以下,招聘50人,2K-20K
池州市贵池区,龙美美容中心,护发师,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘4人,2K-3K
池州市贵池区,安徽尚亿民知识产权服务有限公司,知识产权专员,大专 / 经验3年以上 / 性别女 / 30～40岁,招聘2人,薪资面议
池州市贵池区,龙美美容中心,烧饭阿姨,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘2人,2K-3K
池州市贵池区,龙美美容中心,市场部人员,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘5人,4K-12K
池州市贵池区,池州蔚宇环保技术有限公司,环保设备运营人员,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘3人,4K-5K
池州市贵池区,池州汇德再生资源综合利用有限公司,操作工,初中 / 经验3年以上 / 性别男 / 20～50岁,招聘若干人,面议
池州市贵池区,贵池区车爵仕汽车美容会所,洗车工,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘4人,薪资面议
池州市贵池区,龙美美容中心,美体师,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘6人,4K-6K
池州市贵池区,池州汇德再生资源综合利用有限公司,设备电器管理员,中专 / 经验5年以上 / 性别不限 / 30～50岁,招聘2人,面议
池州市贵池区,安徽我爱我树网络科技有限公司,推广业务员,学历不限 / 经验不限 / 性别不限 / 年龄不限,招聘40人,2K-8K
池州市贵池区,池州汇德再生资源综合利用有限公司,设备维修工,初中 / 经验3年以上 / 性别不限 / 35～50岁,招聘若干人,面议
